session_id,participant_id,status,started_datetime,completed_date_time,time_taken,age,num_approvals,num_rejections,prolific_score,reviewed_at_datetime,entered_code,Country of Birth,Current Country of Residence,Employment Status,First Language,Nationality,Sex,Student Status
619127967b5a2e695106c78b,5e9f840678eeb111db8791a7,APPROVED,2021-11-14 15:13:28.093000,2021-11-14 15:13:58.094000,30.001,24,87,0,100,2021-11-14 23:00:56.951000,8F607EF1,Canada,Canada,Unemployed (and job seeking),English,Canada,Male,No
619127973d1c7cb3e3c31189,60c620563db55cd06f3772fa,APPROVED,2021-11-14 15:13:27.178000,2021-11-14 15:45:54.975000,1947.797,22,42,0,100,2021-11-14 23:01:01.015000,78C7C056,South Africa,South Africa,Unemployed (and job seeking),English,South Africa,Female,Yes
619127a9f585186e7d12f425,5e4c8b3dc6a8fa0e4d8d8f5f,APPROVED,2021-11-14 15:13:49.837000,2021-11-14 15:41:44.483000,1674.646,43,74,0,100,2021-11-14 23:01:01.124000,78C7C056,United Kingdom,Canada,Full-Time,English,United Kingdom,Female,No
619127d46544e6076d0a7879,5f7f239e9b204e05b6c36538,RETURNED,2021-11-14 15:20:01.778000,,81721.180941,27,63,1,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619127f90424ad27764cc8cd,5e54026ac94622402d781782,APPROVED,2021-11-14 15:15:09.743000,2021-11-14 15:35:22.130000,1212.387,24,140,0,100,2021-11-14 23:01:01.200000,78C7C056,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,Yes
6191284612a9ff41cf4cc30a,5e5d021af1dd4d000e99f375,APPROVED,2021-11-14 15:16:26.298000,2021-11-14 15:32:13.756000,947.458,25,146,0,100,2021-11-14 23:01:01.272000,78C7C056,United Kingdom,United Kingdom,Due to start a new job within the next month,English,United Kingdom,Female,No
6191286fbdb87cfff9766d48,60aa1d0f9a05ae3295928297,APPROVED,2021-11-14 15:17:23.017000,2021-11-14 16:01:51.448000,2668.431,18,42,0,100,2021-11-14 23:01:01.374000,78C7C056,South Africa,South Africa,Other,English,South Africa,Female,Yes
61912888992489a5939b1e1f,60bb52545dc75b63c555dd58,APPROVED,2021-11-14 15:17:33.668000,2021-11-14 15:43:55.092000,1581.424,26,25,0,100,2021-11-14 23:01:01.453000,78C7C056,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
61912920406f28102cce5389,60edb34bd8e274b912129a0a,RETURNED,2021-11-14 15:20:02.675000,,81720.440888,18,18,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619129520645ed346b810828,5ea8910bb04a532ec4adc3d3,APPROVED,2021-11-14 15:20:53.149000,2021-11-14 15:39:44.636000,1131.487,27,69,0,100,2021-11-14 23:01:01.537000,78C7C056,Canada,Canada,DATA EXPIRED,English,Canada,Female,DATA EXPIRED
619129a1745eb43fe7792b8a,6023662bbf48131dfaf0339e,APPROVED,2021-11-14 15:22:11.529000,2021-11-14 15:56:19.919000,2048.39,25,17,0,100,2021-11-14 23:00:57.021000,78C7C056,Finland,Finland,Unemployed (and job seeking),English,Finland,Male,No
619129cf74901500d9d72c6f,5eb2983b6d99fc00082beab8,RETURNED,2021-11-14 15:22:57.018000,,81546.174597,42,273,3,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
619129d63097fa5b18cb02d8,606ff58ec50bfe6658675c7d,APPROVED,2021-11-14 15:23:02.766000,2021-11-14 15:50:31.182000,1648.416,20,55,0,100,2021-11-14 23:00:57.335000,78C7C056,South Africa,South Africa,Other,English,South Africa,Male,Yes
61912a2c905b9b4efdd18e76,5c1b927f3c08ba000171621a,RETURNED,2021-11-14 15:24:28.296000,,81454.93302,51,209,2,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61912a53190019bd622dda07,56ed73cdc36d60000cd00919,RETURNED,2021-11-14 15:25:10.712000,,81412.53433,53,69,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61912aa4f2356bfb060fe4a7,5ca1018a48a4ff0017a82f6d,RETURNED,2021-11-14 15:37:00.045000,,80703.218573,32,138,0,100,,,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED,CONSENT REVOKED
61912b6188218285c462fe27,5ef4f1a681666311845e40ef,APPROVED,2021-11-14 15:29:41.101000,2021-11-14 16:01:10.979000,1889.878,37,176,2,100,2021-11-14 23:01:01.636000,78C7C056,New Zealand,United Kingdom,DATA EXPIRED,English,United Kingdom,Female,DATA EXPIRED
61912b821eff194445e35fc7,607955a709af675f9cb8a59e,APPROVED,2021-11-14 15:30:13.828000,2021-11-14 15:58:30.115000,1696.287,43,41,1,100,2021-11-14 23:01:01.739000,78C7C056,Zimbabwe,South Africa,DATA EXPIRED,English,Zimbabwe,Female,DATA EXPIRED
61912b8574901500d9d72c87,60a99bad6164fb6e0e10aa16,APPROVED,2021-11-14 15:30:30.645000,2021-11-14 15:56:30.493000,1559.848,34,55,1,100,2021-11-14 23:01:01.843000,78C7C056,South Africa,South Africa,Unemployed (and job seeking),English,South Africa,Female,Yes
61912b8af8b3eef2933986ba,606b5b7673040646a17f8f57,APPROVED,2021-11-14 15:30:27.340000,2021-11-14 15:52:23.889000,1316.549,46,76,1,100,2021-11-14 23:00:57.411000,78C7C056,United Kingdom,United Kingdom,DATA EXPIRED,English,United Kingdom,Male,DATA EXPIRED
61912b94d60aee76ba3c955a,5ecb8e7c40ce74702b777d98,APPROVED,2021-11-14 15:30:31.915000,2021-11-14 15:45:10.396000,878.481,30,203,0,100,2021-11-14 23:01:01.920000,78C7C056,United Kingdom,United Kingdom,Full-Time,English,United Kingdom,Female,No
